"date","year","day","yday","month","temp"
"1961-07-13",1961,13,194,7,16.7826745908913
"1961-07-14",1961,14,195,7,6.70506345021413
"1961-07-15",1961,15,196,7,13.9197058907636
"1961-07-16",1961,16,197,7,10.1848610525605
"1961-07-17",1961,17,198,7,7.69719596688863
"1961-07-18",1961,18,199,7,4.40220413549111
"1961-07-19",1961,19,200,7,11.267606496735
"1961-07-20",1961,20,201,7,3.36160940193027
"1961-07-21",1961,21,202,7,2.93989883983283
"1961-07-22",1961,22,203,7,9.25985033487173
"1961-07-23",1961,23,204,7,17.5841715080099
"1961-07-24",1961,24,205,7,9.10020866636342
"1961-07-25",1961,25,206,7,12.5084590216127
"1961-07-26",1961,26,207,7,11.4981418260553
"1961-07-27",1961,27,208,7,7.60902913090914
"1961-07-28",1961,28,209,7,9.3419552610477
"1961-07-29",1961,29,210,7,-1.40644597217194
"1961-07-30",1961,30,211,7,8.23857669197683
"1961-07-31",1961,31,212,7,3.11384278742356
"1961-08-01",1961,1,213,8,1.80975642447143
"1961-08-02",1961,2,214,8,13.074225093412
"1961-08-03",1961,3,215,8,6.56168474537766
"1961-08-04",1961,4,216,8,9.87295826933518
"1961-08-05",1961,5,217,8,17.684200022613
"1961-08-06",1961,6,218,8,21.3538714703425
"1961-08-07",1961,7,219,8,4.19577383628361
"1961-08-08",1961,8,220,8,7.96472665572189
"1961-08-09",1961,9,221,8,7.23092278555916
"1961-08-10",1961,10,222,8,3.07416423992321
"1961-08-11",1961,11,223,8,12.7557958389821
"1961-08-12",1961,12,224,8,11.9815784604426
"1961-08-13",1961,13,225,8,16.4556124125261
"1961-08-14",1961,14,226,8,21.6254593463283
"1961-08-15",1961,15,227,8,8.22764586656276
"1961-08-16",1961,16,228,8,6.78023120052462
"1961-08-17",1961,17,229,8,11.4941304094477
"1961-08-18",1961,18,230,8,14.3776129291296
"1961-08-19",1961,19,231,8,3.84339154693538
"1961-08-20",1961,20,232,8,14.2342182171164
"1961-08-21",1961,21,233,8,13.7860986790592
"1961-08-22",1961,22,234,8,14.1600597859349
"1961-08-23",1961,23,235,8,9.79525650948136
"1961-08-24",1961,24,236,8,21.0346476639376
"1961-08-25",1961,25,237,8,12.9584972379614
"1961-08-26",1961,26,238,8,18.7148628754349
"1961-08-27",1961,27,239,8,3.9772907652674
"1961-08-28",1961,28,240,8,2.33430306460011
"1961-08-29",1961,29,241,8,20.6429322407106
"1961-08-30",1961,30,242,8,11.2730229616119
"1961-08-31",1961,31,243,8,3.51451925235707
"1961-09-01",1961,1,244,9,10.4212060106975
"1961-09-02",1961,2,245,9,11.5300095036948
"1961-09-03",1961,3,246,9,8.67077285156778
"1961-09-04",1961,4,247,9,10.0677805741426
"1961-09-05",1961,5,248,9,13.0412241195986
"1961-09-06",1961,6,249,9,-0.313352024130896
"1961-09-07",1961,7,250,9,10.8799440938616
"1961-09-08",1961,8,251,9,11.2537424291753
"1961-09-09",1961,9,252,9,17.3269796630052
"1961-09-10",1961,10,253,9,11.0028249156212
"1961-09-11",1961,11,254,9,9.89363775481586
"1961-09-12",1961,12,255,9,-5.51606055786818
"1961-09-13",1961,13,256,9,23.2061241615636
"1961-09-14",1961,14,257,9,14.0526182903035
"1961-09-15",1961,15,258,9,13.9550288906262
"1961-09-16",1961,16,259,9,1.83223922132063
"1961-09-17",1961,17,260,9,11.3319493755042
"1961-09-18",1961,18,261,9,19.0249413864662
"1961-09-19",1961,19,262,9,10.1127534081216
"1961-09-20",1961,20,263,9,15.1581629149033
"1961-09-21",1961,21,264,9,7.14697155271744
"1961-09-22",1961,22,265,9,5.89316404367874
"1961-09-23",1961,23,266,9,9.6017570105309
"1961-09-24",1961,24,267,9,4.76086236298085
"1961-09-25",1961,25,268,9,12.6689702194578
"1961-09-26",1961,26,269,9,12.4970187776207
"1961-09-27",1961,27,270,9,13.1569929992403
"1961-09-28",1961,28,271,9,5.37429081971173
"1961-09-29",1961,29,272,9,7.80565460636225
"1961-09-30",1961,30,273,9,8.54940126877243
"1961-10-01",1961,1,274,10,0.175383908532657
"1961-10-02",1961,2,275,10,7.70819061675434
"1961-10-03",1961,3,276,10,11.6773383748976
"1961-10-04",1961,4,277,10,17.2085138486948
"1961-10-05",1961,5,278,10,15.0945303973113
"1961-10-06",1961,6,279,10,10.2394541389456
"1961-10-07",1961,7,280,10,21.0191682539636
"1961-10-08",1961,8,281,10,10.5421314873805
"1961-10-09",1961,9,282,10,4.26085647771685
"1961-10-10",1961,10,283,10,11.3260091167878
"1961-10-11",1961,11,284,10,7.85336984412004
"1961-10-12",1961,12,285,10,0.846122872552142
"1961-10-13",1961,13,286,10,9.64879476615751
"1961-10-14",1961,14,287,10,13.0670584633426
"1961-10-15",1961,15,288,10,18.1593977677289
"1961-10-16",1961,16,289,10,12.7933331356799
"1961-10-17",1961,17,290,10,3.34166773948345
"1961-10-18",1961,18,291,10,7.28200843108338
"1961-10-19",1961,19,292,10,12.3386837363818
"1961-10-20",1961,20,293,10,18.6950462721611
"1961-10-21",1961,21,294,10,2.66599763702013
"1961-10-22",1961,22,295,10,15.6994949969677
"1961-10-23",1961,23,296,10,4.57938744261692
"1961-10-24",1961,24,297,10,0.402795771555516
"1961-10-25",1961,25,298,10,7.68405793080667
"1961-10-26",1961,26,299,10,5.23915921075405
"1961-10-27",1961,27,300,10,7.4035252093365
"1961-10-28",1961,28,301,10,8.02442773893198
"1961-10-29",1961,29,302,10,7.51799053873253
"1961-10-30",1961,30,303,10,8.75454019231982
"1961-10-31",1961,31,304,10,7.24614921160174
"1961-11-01",1961,1,305,11,12.9614329347508
"1961-11-02",1961,2,306,11,8.71413635858665
"1961-11-03",1961,3,307,11,10.2020358696327
"1961-11-04",1961,4,308,11,4.31870161573894
"1961-11-05",1961,5,309,11,17.5784820775506
"1961-11-06",1961,6,310,11,11.6599843222854
"1961-11-07",1961,7,311,11,5.92389724428727
"1961-11-08",1961,8,312,11,16.0381692348275
"1961-11-09",1961,9,313,11,22.3349574925405
"1961-11-10",1961,10,314,11,14.6699516805245
"1961-11-11",1961,11,315,11,24.3105037193956
"1961-11-12",1961,12,316,11,9.57907511166441
"1961-11-13",1961,13,317,11,6.29371957717587
"1961-11-14",1961,14,318,11,2.78811131841963
"1961-11-15",1961,15,319,11,8.43554080215902
"1961-11-16",1961,16,320,11,4.68784474160019
"1961-11-17",1961,17,321,11,3.94791334951635
"1961-11-18",1961,18,322,11,11.7635162270031
"1961-11-19",1961,19,323,11,16.0361338552202
"1961-11-20",1961,20,324,11,5.72611192725146
"1961-11-21",1961,21,325,11,8.13083494404475
"1961-11-22",1961,22,326,11,2.54518389710357
"1961-11-23",1961,23,327,11,14.535877622706
"1961-11-24",1961,24,328,11,7.17779130000506
"1961-11-25",1961,25,329,11,16.4390551988183
"1961-11-26",1961,26,330,11,6.57189729464149
"1961-11-27",1961,27,331,11,17.6469673448828
"1961-11-28",1961,28,332,11,13.5843459778836
"1961-11-29",1961,29,333,11,9.38499297352478
"1961-11-30",1961,30,334,11,1.22456757193843
"1961-12-01",1961,1,335,12,2.96363601518481
"1961-12-02",1961,2,336,12,5.3541388181032
"1961-12-03",1961,3,337,12,11.9333548992776
"1961-12-04",1961,4,338,12,10.2387900828752
"1961-12-05",1961,5,339,12,9.42298072484931
"1961-12-06",1961,6,340,12,8.92676908407411
"1961-12-07",1961,7,341,12,5.64433377909283
"1961-12-08",1961,8,342,12,-0.834864238330992
"1961-12-09",1961,9,343,12,1.40773698233904
"1961-12-10",1961,10,344,12,7.117585953725
"1961-12-11",1961,11,345,12,10.2689400776656
"1961-12-12",1961,12,346,12,21.4707714904088
"1961-12-13",1961,13,347,12,7.60581241736123
"1961-12-14",1961,14,348,12,10.2780316580508
"1961-12-15",1961,15,349,12,11.3458370533541
"1961-12-16",1961,16,350,12,18.6386274166059
"1961-12-17",1961,17,351,12,8.40679940798438
"1961-12-18",1961,18,352,12,7.01880853461531
"1961-12-19",1961,19,353,12,6.85364040016434
"1961-12-20",1961,20,354,12,8.70583719474828
"1961-12-21",1961,21,355,12,14.1072299105205
"1961-12-22",1961,22,356,12,13.9585104327121
"1961-12-23",1961,23,357,12,-5.64726546130132
"1961-12-24",1961,24,358,12,2.94970136256136
"1961-12-25",1961,25,359,12,6.70644415423407
"1961-12-26",1961,26,360,12,7.69583664603491
"1961-12-27",1961,27,361,12,3.46875689736227
"1961-12-28",1961,28,362,12,15.1403339534926
"1961-12-29",1961,29,363,12,3.66486067025423
"1961-12-30",1961,30,364,12,14.7403141985354
"1961-12-31",1961,31,365,12,13.2878471125078
"1962-01-01",1962,1,1,1,0.859447413922563
"1962-01-02",1962,2,2,1,4.53010784829035
"1962-01-03",1962,3,3,1,0.521251090494449
"1962-01-04",1962,4,4,1,-2.83434075718464
"1962-01-05",1962,5,5,1,-3.78286722813353
"1962-01-06",1962,6,6,1,6.16886694614166
"1962-01-07",1962,7,7,1,11.4165828668715
"1962-01-08",1962,8,8,1,12.6180472189316
"1962-01-09",1962,9,9,1,3.54202019742066
"1962-01-10",1962,10,10,1,10.0164153581623
"1962-01-11",1962,11,11,1,6.76213850143469
"1962-01-12",1962,12,12,1,12.4754337783447
"1962-01-13",1962,13,13,1,13.8706077716432
"1962-01-14",1962,14,14,1,13.1996593605407
"1962-01-15",1962,15,15,1,6.80056145476577
"1962-01-16",1962,16,16,1,10.2868515630808
"1962-01-17",1962,17,17,1,-12.7924404507522
"1962-01-18",1962,18,18,1,10.1986121346862
"1962-01-19",1962,19,19,1,8.84353809399826
"1962-01-20",1962,20,20,1,3.51403541016074
"1962-01-21",1962,21,21,1,13.6941468952561
"1962-01-22",1962,22,22,1,14.7249006312041
"1962-01-23",1962,23,23,1,0.768610286332883
"1962-01-24",1962,24,24,1,10.0453387446714
"1962-01-25",1962,25,25,1,-3.55643269850459
"1962-01-26",1962,26,26,1,3.97726826212177
"1962-01-27",1962,27,27,1,7.55815022524121
"1962-01-28",1962,28,28,1,18.018594654501
"1962-01-29",1962,29,29,1,7.28114813886644
"1962-01-30",1962,30,30,1,10.8652718350592
"1962-01-31",1962,31,31,1,18.0111392260816
"1962-02-01",1962,1,32,2,12.1741021848991
"1962-02-02",1962,2,33,2,17.5818932357743
"1962-02-03",1962,3,34,2,11.8463010319047
"1962-02-04",1962,4,35,2,5.38327065711289
"1962-02-05",1962,5,36,2,5.2005314214145
"1962-02-06",1962,6,37,2,11.8948110424101
"1962-02-07",1962,7,38,2,7.68375411948885
"1962-02-08",1962,8,39,2,10.9838313833421
"1962-02-09",1962,9,40,2,13.086361443396
"1962-02-10",1962,10,41,2,12.2108773311134
"1962-02-11",1962,11,42,2,14.6985261435875
"1962-02-12",1962,12,43,2,8.62289618733673
"1962-02-13",1962,13,44,2,13.3754890334271
"1962-02-14",1962,14,45,2,4.38465704895209
"1962-02-15",1962,15,46,2,16.7957281994223
"1962-02-16",1962,16,47,2,8.63454700870021
"1962-02-17",1962,17,48,2,8.66765865041031
"1962-02-18",1962,18,49,2,9.20767770283653
"1962-02-19",1962,19,50,2,8.57573371158992
"1962-02-20",1962,20,51,2,2.32641131197269
"1962-02-21",1962,21,52,2,8.35930674043545
"1962-02-22",1962,22,53,2,12.6017059686327
"1962-02-23",1962,23,54,2,-2.56432384198959
"1962-02-24",1962,24,55,2,8.79787512803066
"1962-02-25",1962,25,56,2,9.40032250998142
"1962-02-26",1962,26,57,2,5.90006952020838
"1962-02-27",1962,27,58,2,3.89605770503782
"1962-02-28",1962,28,59,2,10.7135114176704
"1962-03-01",1962,1,60,3,14.8033588326306
"1962-03-02",1962,2,61,3,12.6080500817914
"1962-03-03",1962,3,62,3,5.20012941566273
"1962-03-04",1962,4,63,3,19.2910499909821
"1962-03-05",1962,5,64,3,1.3488232965346
"1962-03-06",1962,6,65,3,9.49106857347488
"1962-03-07",1962,7,66,3,16.0602773871283
"1962-03-08",1962,8,67,3,12.5855713162296
"1962-03-09",1962,9,68,3,11.7665128333855
"1962-03-10",1962,10,69,3,9.1774305762285
"1962-03-11",1962,11,70,3,15.7166635608459
"1962-03-12",1962,12,71,3,10.3095308978371
"1962-03-13",1962,13,72,3,0.42147968654932
"1962-03-14",1962,14,73,3,-1.75627635569681
"1962-03-15",1962,15,74,3,4.48792654165518
"1962-03-16",1962,16,75,3,7.17898923473356
"1962-03-17",1962,17,76,3,12.689913247361
"1962-03-18",1962,18,77,3,8.93636478802193
"1962-03-19",1962,19,78,3,9.68898758309616
"1962-03-20",1962,20,79,3,8.62242931883075
"1962-03-21",1962,21,80,3,10.7847779127821
"1962-03-22",1962,22,81,3,14.900225884034
"1962-03-23",1962,23,82,3,8.51355412956322
"1962-03-24",1962,24,83,3,4.7115545504645
"1962-03-25",1962,25,84,3,9.34287839386626
"1962-03-26",1962,26,85,3,14.5304755622636
"1962-03-27",1962,27,86,3,6.05836004657801
"1962-03-28",1962,28,87,3,9.86318288215874
"1962-03-29",1962,29,88,3,4.8722067784229
"1962-03-30",1962,30,89,3,15.1412693434642
"1962-03-31",1962,31,90,3,6.69728233519686
"1962-04-01",1962,1,91,4,19.4871773023537
"1962-04-02",1962,2,92,4,13.9699299334305
"1962-04-03",1962,3,93,4,2.99815354614654
"1962-04-04",1962,4,94,4,18.2726011102067
"1962-04-05",1962,5,95,4,4.40312857775028
"1962-04-06",1962,6,96,4,4.85714729713608
"1962-04-07",1962,7,97,4,3.52591915579732
"1962-04-08",1962,8,98,4,12.9774631149579
"1962-04-09",1962,9,99,4,1.91441666947835
"1962-04-10",1962,10,100,4,5.09763226580647
"1962-04-11",1962,11,101,4,6.05028635453986
"1962-04-12",1962,12,102,4,3.23779481269533
"1962-04-13",1962,13,103,4,7.07748152036852
"1962-04-14",1962,14,104,4,8.06888569272347
"1962-04-15",1962,15,105,4,9.40580104892041
"1962-04-16",1962,16,106,4,22.6060474627974
"1962-04-17",1962,17,107,4,11.0138189092703
"1962-04-18",1962,18,108,4,18.7387364729701
"1962-04-19",1962,19,109,4,12.5990761896817
"1962-04-20",1962,20,110,4,10.718106365696
"1962-04-21",1962,21,111,4,12.4004024369019
"1962-04-22",1962,22,112,4,11.9386486945858
"1962-04-23",1962,23,113,4,13.4593998730628
"1962-04-24",1962,24,114,4,15.0819157963571
"1962-04-25",1962,25,115,4,10.8137064503019
"1962-04-26",1962,26,116,4,-2.54078293384803
"1962-04-27",1962,27,117,4,3.17287340731014
"1962-04-28",1962,28,118,4,6.66929237976026
"1962-04-29",1962,29,119,4,18.9063195880239
"1962-04-30",1962,30,120,4,5.31649093913133
"1962-05-01",1962,1,121,5,5.70246653471076
"1962-05-02",1962,2,122,5,14.5274347449833
"1962-05-03",1962,3,123,5,12.8970492258231
"1962-05-04",1962,4,124,5,9.54989522969843
"1962-05-05",1962,5,125,5,13.2120744410952
"1962-05-06",1962,6,126,5,12.5577885748095
"1962-05-07",1962,7,127,5,6.67592203226963
"1962-05-08",1962,8,128,5,10.4404586226167
"1962-05-09",1962,9,129,5,8.3672005130659
"1962-05-10",1962,10,130,5,23.0907101068017
"1962-05-11",1962,11,131,5,11.9539319597063
"1962-05-12",1962,12,132,5,7.91618457266603
"1962-05-13",1962,13,133,5,7.34387734157322
"1962-05-14",1962,14,134,5,7.74984302770556
"1962-05-15",1962,15,135,5,11.4924314958703
"1962-05-16",1962,16,136,5,12.9215982623069
"1962-05-17",1962,17,137,5,16.2806693378112
"1962-05-18",1962,18,138,5,22.0804413511098
"1962-05-19",1962,19,139,5,3.7711698056704
"1962-05-20",1962,20,140,5,4.61090642632546
"1962-05-21",1962,21,141,5,14.1448013299159
"1962-05-22",1962,22,142,5,13.8201552828266
"1962-05-23",1962,23,143,5,16.9743022237258
"1962-05-24",1962,24,144,5,16.4083133201629
"1962-05-25",1962,25,145,5,9.55299294986321
"1962-05-26",1962,26,146,5,3.46801732810093
"1962-05-27",1962,27,147,5,9.67034914973499
"1962-05-28",1962,28,148,5,0.283112448394059
"1962-05-29",1962,29,149,5,2.15334697749513
"1962-05-30",1962,30,150,5,15.8939382496184
"1962-05-31",1962,31,151,5,10.9908817368484
"1962-06-01",1962,1,152,6,1.8372456473436
"1962-06-02",1962,2,153,6,6.84009957193053
"1962-06-03",1962,3,154,6,11.7201702076316
"1962-06-04",1962,4,155,6,15.5012553436832
"1962-06-05",1962,5,156,6,18.657838719639
"1962-06-06",1962,6,157,6,10.0218033124735
"1962-06-07",1962,7,158,6,9.03959003429759
"1962-06-08",1962,8,159,6,11.8853485152325
"1962-06-09",1962,9,160,6,9.24455902690745
"1962-06-10",1962,10,161,6,-1.81662814090731
"1962-06-11",1962,11,162,6,5.01141059313665
"1962-06-12",1962,12,163,6,3.06457731557808
"1962-06-13",1962,13,164,6,4.00349046576984
"1962-06-14",1962,14,165,6,10.9708202858272
"1962-06-15",1962,15,166,6,11.6919831076401
"1962-06-16",1962,16,167,6,4.44677701479088
"1962-06-17",1962,17,168,6,6.85548330621049
"1962-06-18",1962,18,169,6,12.2958435205875
"1962-06-19",1962,19,170,6,4.46308075226294
"1962-06-20",1962,20,171,6,7.23452674638807
"1962-06-21",1962,21,172,6,7.5190111571756
"1962-06-22",1962,22,173,6,16.679718396689
"1962-06-23",1962,23,174,6,3.42134566926679
"1962-06-24",1962,24,175,6,6.35921724514253
"1962-06-25",1962,25,176,6,7.86992884707297
"1962-06-26",1962,26,177,6,3.99488464243294
"1962-06-27",1962,27,178,6,12.2715906386005
"1962-06-28",1962,28,179,6,15.5668419449084
"1962-06-29",1962,29,180,6,9.03923935391945
"1962-06-30",1962,30,181,6,10.3914744371651
"1962-07-01",1962,1,182,7,13.6954473475129
"1962-07-02",1962,2,183,7,13.6973240213705
"1962-07-03",1962,3,184,7,2.34816802770155
"1962-07-04",1962,4,185,7,6.54626749034385
"1962-07-05",1962,5,186,7,7.1516632953162
"1962-07-06",1962,6,187,7,14.939973114465
"1962-07-07",1962,7,188,7,4.59146111626049
"1962-07-08",1962,8,189,7,2.67659926412613
"1962-07-09",1962,9,190,7,1.35203174163831
"1962-07-10",1962,10,191,7,12.7192294950824
"1962-07-11",1962,11,192,7,12.297571737211
"1962-07-12",1962,12,193,7,14.2341749259712
"1962-07-13",1962,13,194,7,5.35664191792998
"1962-07-14",1962,14,195,7,3.62570375858184
"1962-07-15",1962,15,196,7,3.00437739742047
"1962-07-16",1962,16,197,7,-2.45219076663155
"1962-07-17",1962,17,198,7,4.14692185398637
"1962-07-18",1962,18,199,7,5.20576352262199
"1962-07-19",1962,19,200,7,2.05983372535846
"1962-07-20",1962,20,201,7,7.71318406741193
"1962-07-21",1962,21,202,7,10.153068200312
"1962-07-22",1962,22,203,7,12.1649664179843
"1962-07-23",1962,23,204,7,12.4425629872777
"1962-07-24",1962,24,205,7,15.7190979987821
"1962-07-25",1962,25,206,7,15.4133350930999
"1962-07-26",1962,26,207,7,12.7843333241948
"1962-07-27",1962,27,208,7,10.0457132342512
"1962-07-28",1962,28,209,7,8.53418253091486
"1962-07-29",1962,29,210,7,7.23837258720163
"1962-07-30",1962,30,211,7,11.0514438850779
"1962-07-31",1962,31,212,7,12.5494401978183
"1962-08-01",1962,1,213,8,14.1904597851646
"1962-08-02",1962,2,214,8,14.2546363567691
"1962-08-03",1962,3,215,8,-3.47620164991791
"1962-08-04",1962,4,216,8,5.00241635997765
"1962-08-05",1962,5,217,8,5.60634203291107
"1962-08-06",1962,6,218,8,10.6405808752708
"1962-08-07",1962,7,219,8,13.1344054221445
"1962-08-08",1962,8,220,8,12.6832270024187
"1962-08-09",1962,9,221,8,8.2548679033904
"1962-08-10",1962,10,222,8,11.4146304478183
"1962-08-11",1962,11,223,8,20.2186258933971
"1962-08-12",1962,12,224,8,14.675159306332
"1962-08-13",1962,13,225,8,5.32176479865882
"1962-08-14",1962,14,226,8,12.2887920854549
"1962-08-15",1962,15,227,8,12.5741162794463
"1962-08-16",1962,16,228,8,15.7083778055918
"1962-08-17",1962,17,229,8,5.72766940822975
"1962-08-18",1962,18,230,8,17.9857336016709
"1962-08-19",1962,19,231,8,1.50366494901932
"1962-08-20",1962,20,232,8,4.2169603933244
"1962-08-21",1962,21,233,8,3.83329693962079
"1962-08-22",1962,22,234,8,10.7264956065496
"1962-08-23",1962,23,235,8,3.93166158685658
"1962-08-24",1962,24,236,8,13.890501810053
"1962-08-25",1962,25,237,8,11.8094754951036
"1962-08-26",1962,26,238,8,8.49532128386458
"1962-08-27",1962,27,239,8,6.23047937921043
"1962-08-28",1962,28,240,8,10.9489836973287
"1962-08-29",1962,29,241,8,2.0830165315797
"1962-08-30",1962,30,242,8,8.39175097472821
"1962-08-31",1962,31,243,8,4.84315145343345
"1962-09-01",1962,1,244,9,17.3629282862823
"1962-09-02",1962,2,245,9,-0.0554056307695472
"1962-09-03",1962,3,246,9,12.9448102227775
"1962-09-04",1962,4,247,9,12.3447485931174
"1962-09-05",1962,5,248,9,7.97437792604722
"1962-09-06",1962,6,249,9,12.2243165314235
"1962-09-07",1962,7,250,9,11.661817022724
"1962-09-08",1962,8,251,9,11.7060542718145
"1962-09-09",1962,9,252,9,11.0774818081855
"1962-09-10",1962,10,253,9,3.34668510731151
"1962-09-11",1962,11,254,9,22.1300700119449
"1962-09-12",1962,12,255,9,7.79711382346025
"1962-09-13",1962,13,256,9,0.747352476850724
"1962-09-14",1962,14,257,9,8.42723688895516
"1962-09-15",1962,15,258,9,3.79071068052328
"1962-09-16",1962,16,259,9,15.0834982130758
"1962-09-17",1962,17,260,9,9.67617498138288
"1962-09-18",1962,18,261,9,10.1102501991448
"1962-09-19",1962,19,262,9,6.71843492001376
"1962-09-20",1962,20,263,9,13.2173417831823
"1962-09-21",1962,21,264,9,7.81027149301889
"1962-09-22",1962,22,265,9,12.0585420835548
"1962-09-23",1962,23,266,9,3.86896346054572
"1962-09-24",1962,24,267,9,14.5457744814754
"1962-09-25",1962,25,268,9,3.98014759978092
"1962-09-26",1962,26,269,9,16.1406642600288
"1962-09-27",1962,27,270,9,12.9983165656968
"1962-09-28",1962,28,271,9,15.5039339408392
"1962-09-29",1962,29,272,9,3.89336954572648
"1962-09-30",1962,30,273,9,2.99541594391046
"1962-10-01",1962,1,274,10,2.85358450776689
"1962-10-02",1962,2,275,10,7.99437102213513
"1962-10-03",1962,3,276,10,12.120477221833
"1962-10-04",1962,4,277,10,15.1282745546102
"1962-10-05",1962,5,278,10,13.043268832101
"1962-10-06",1962,6,279,10,16.8246061098916
"1962-10-07",1962,7,280,10,9.38794539317554
"1962-10-08",1962,8,281,10,20.3397746992363
"1962-10-09",1962,9,282,10,16.9852191201224
"1962-10-10",1962,10,283,10,19.2885004365556
"1962-10-11",1962,11,284,10,7.09418962682581
"1962-10-12",1962,12,285,10,7.06232963984941
"1962-10-13",1962,13,286,10,4.81233887763959
"1962-10-14",1962,14,287,10,4.12890694009039
"1962-10-15",1962,15,288,10,11.8983698359188
"1962-10-16",1962,16,289,10,9.73713557864206
"1962-10-17",1962,17,290,10,-1.41254646630635
"1962-10-18",1962,18,291,10,8.16480309615915
"1962-10-19",1962,19,292,10,4.92380490470714
"1962-10-20",1962,20,293,10,20.1432071461177
"1962-10-21",1962,21,294,10,12.8445548168744
"1962-10-22",1962,22,295,10,14.8101833351113
"1962-10-23",1962,23,296,10,4.7832936863268
"1962-10-24",1962,24,297,10,12.9246579149741
"1962-10-25",1962,25,298,10,14.5891715860805
"1962-10-26",1962,26,299,10,13.6100027939142
"1962-10-27",1962,27,300,10,10.5232638443658
"1962-10-28",1962,28,301,10,4.58488375918114
"1962-10-29",1962,29,302,10,9.81801387466201
